t,frame_id,x,y,z,qx,qy,qz,qw,t_sec
1763403997592669361,world,-3.3005783557891846,2.1375651359558105,0.4120490550994873,-0.02001785859465599,-0.01378428190946579,0.15952515602111816,0.9868946075439453,1763403997.5926695
1763403997602035864,world,-3.300544023513794,2.137580156326294,0.4120538532733917,-0.01995355263352394,-0.013765493407845497,0.1594780534505844,0.9869037866592407,1763403997.602036
1763403997608641344,world,-3.3005664348602295,2.1375575065612793,0.41205736994743347,-0.01999667100608349,-0.013731072656810284,0.15952230989933014,0.9868963360786438,1763403997.6086414
1763403997621856778,world,-3.300571918487549,2.1375715732574463,0.4120529592037201,-0.0199443232268095,-0.013747189193964005,0.15954728424549103,0.9868930578231812,1763403997.621857
1763403997626033712,world,-3.3005924224853516,2.1375646591186523,0.41204506158828735,-0.020004386082291603,-0.013763479888439178,0.15954019129276276,0.9868927597999573,1763403997.6260338
1763403997709706230,world,-3.300586223602295,2.1375670433044434,0.4120584726333618,-0.019969241693615913,-0.013736266642808914,0.15954557061195374,0.9868929982185364,1763403997.7097063
1763403997754667073,world,-3.2999303340911865,2.1362009048461914,0.41253507137298584,-0.020653586834669113,-0.014241344295442104,0.15856654942035675,0.9870295524597168,1763403997.754667
1763403997756600004,world,-3.3000502586364746,2.136533737182617,0.4126206934452057,-0.019821839407086372,-0.014175493270158768,0.15855589509010315,0.9870492815971375,1763403997.7566001
1763403997757731417,world,-3.3005735874176025,2.1377058029174805,0.4121168851852417,-0.0200908575206995,-0.013904392719268799,0.15951372683048248,0.9868932962417603,1763403997.7577314
1763403997759246800,world,-3.300048351287842,2.136492967605591,0.4126783609390259,-0.019700009375810623,-0.014170488342642784,0.15846960246562958,0.9870656728744507,1763403997.759247
1763403997760595769,world,-3.300260305404663,2.1370625495910645,0.4123471677303314,-0.020335137844085693,-0.01420588418841362,0.15878145396709442,0.9870021343231201,1763403997.7605958
1763403997761731227,world,-3.30061411857605,2.137659788131714,0.41208064556121826,-0.02000223658978939,-0.013816211372613907,0.1596098691225052,0.9868807792663574,1763403997.7617314
1763403997763179628,world,-3.3005964756011963,2.1375417709350586,0.4120461046695709,-0.01993981935083866,-0.013722216710448265,0.1595924347639084,0.9868862628936768,1763403997.7631795
1763403997764112153,world,-3.3005969524383545,2.1375865936279297,0.4120757281780243,-0.02000165916979313,-0.013836730271577835,0.15957508981227875,0.9868861436843872,1763403997.7641122
1763403997765175760,world,-3.300595283508301,2.1376028060913086,0.4120614230632782,-0.019963117316365242,-0.013754410669207573,0.15961018204689026,0.9868823885917664,1763403997.7651758
1763403997767264135,world,-3.3005895614624023,2.1375770568847656,0.412076473236084,-0.0200167465955019,-0.013818887993693352,0.1595969796180725,0.9868826270103455,1763403997.7672644
1763403997768527484,world,-3.300614833831787,2.1375558376312256,0.41206422448158264,-0.019936304539442062,-0.013728875666856766,0.15958057343959808,0.9868881106376648,1763403997.7685275
1763403997770670352,world,-3.3006091117858887,2.137573480606079,0.4120658338069916,-0.019964436069130898,-0.013771641068160534,0.15958355367183685,0.9868864417076111,1763403997.7706704
1763403997795499798,world,-3.3006012439727783,2.1375863552093506,0.4120582342147827,-0.019954413175582886,-0.01375629287213087,0.15958547592163086,0.9868865609169006,1763403997.7954998
1763403997796707249,world,-3.300609827041626,2.1375715732574463,0.4120568037033081,-0.01995617151260376,-0.01379015389829874,0.15956886112689972,0.9868887662887573,1763403997.7967074
1763403997798324336,world,-3.300611734390259,2.1375575065612793,0.4120521545410156,-0.01994304545223713,-0.013739634305238724,0.15958788990974426,0.9868866801261902,1763403997.7983243
1763403997799361157,world,-3.3006253242492676,2.1375510692596436,0.4120561480522156,-0.019876213744282722,-0.013705374673008919,0.15961620211601257,0.9868839383125305,1763403997.7993615
1763403997815324283,world,-3.300598621368408,2.1375932693481445,0.4120672643184662,-0.01996985822916031,-0.013791308738291264,0.15959040820598602,0.9868849515914917,1763403997.8153243
1763403997816397135,world,-3.300593376159668,2.1376044750213623,0.4120751619338989,-0.020033156499266624,-0.013814358972012997,0.1595574915409088,0.9868886470794678,1763403997.8163972
1763403997840940976,world,-3.30059814453125,2.1375796794891357,0.41207829117774963,-0.020010078325867653,-0.01379972230643034,0.1595933586359024,0.9868835806846619,1763403997.8409412
1763403997842460686,world,-3.300583839416504,2.137589454650879,0.41206371784210205,-0.019968755543231964,-0.01380734983831644,0.15957225859165192,0.9868877530097961,1763403997.8424609
1763403997845075846,world,-3.300581932067871,2.1375961303710938,0.4120851159095764,-0.020128538832068443,-0.013736623339354992,0.15962672233581543,0.9868766069412231,1763403997.845076
1763403997851197874,world,-3.300583600997925,2.137577533721924,0.4120747447013855,-0.01995570957660675,-0.01376277394592762,0.1596038043498993,0.9868834614753723,1763403997.851198
1763403997866446154,world,-3.3005893230438232,2.1375644207000732,0.41205981373786926,-0.01993499882519245,-0.013736103661358356,0.15957187116146088,0.9868894815444946,1763403997.8664463
1763403997869465843,world,-3.3006234169006348,2.1375396251678467,0.4120429754257202,-0.019953584298491478,-0.013752051629126072,0.1596112996339798,0.9868825078010559,1763403997.869466
1763403997886940611,world,-3.300628662109375,2.1375551223754883,0.4120577573776245,-0.02004168927669525,-0.013651934452354908,0.1596066653728485,0.9868828654289246,1763403997.8869407
1763403997889263396,world,-3.300616979598999,2.13759708404541,0.41205668449401855,-0.019952669739723206,-0.013778354972600937,0.15957939624786377,0.9868872761726379,1763403997.8892634
1763403997895353780,world,-3.3006069660186768,2.137618064880371,0.4120674431324005,-0.019999060779809952,-0.013795295730233192,0.1595815122127533,0.9868857860565186,1763403997.895354
1763403997899021730,world,-3.300607919692993,2.1375865936279297,0.41206130385398865,-0.020005373284220695,-0.01381100993603468,0.159611314535141,0.9868805408477783,1763403997.8990219
1763403997910013812,world,-3.3005897998809814,2.1375627517700195,0.4120579659938812,-0.019968712702393532,-0.013693910092115402,0.1595769077539444,0.9868885278701782,1763403997.910014
1763403997937504535,world,-3.300614595413208,2.1375391483306885,0.4120483994483948,-0.019905442371964455,-0.013753757812082767,0.15961991250514984,0.9868820309638977,1763403997.9375045
1763403997946323969,world,-3.30059814453125,2.1375420093536377,0.41204777359962463,-0.019935254007577896,-0.01375393383204937,0.15959569811820984,0.9868853092193604,1763403997.946324
1763403997947563345,world,-3.300598621368408,2.137551784515381,0.4120629131793976,-0.019907772541046143,-0.0137171670794487,0.15958271920681,0.9868884682655334,1763403997.9475634
1763403997954472714,world,-3.3005990982055664,2.1375539302825928,0.41205745935440063,-0.019939476624131203,-0.013739535585045815,0.15956954658031464,0.9868897199630737,1763403997.9544728
1763403997961437857,world,-3.3006081581115723,2.137554883956909,0.4120461642742157,-0.019962316378951073,-0.013740967959165573,0.15956248342990875,0.9868903160095215,1763403997.9614382
1763403997968113556,world,-3.300584554672241,2.137601375579834,0.4120616912841797,-0.01990528590977192,-0.013741829432547092,0.1595555543899536,0.9868926405906677,1763403997.9681137
1763403997974884935,world,-3.3005967140197754,2.1375820636749268,0.4120919406414032,-0.019895270466804504,-0.013771007768809795,0.15953172743320465,0.9868962168693542,1763403997.974885
1763403997983644283,world,-3.300597906112671,2.13757061958313,0.41208189725875854,-0.02007998712360859,-0.013699296861886978,0.1595698744058609,0.9868873953819275,1763403997.9836442
1763403997993906465,world,-3.3005828857421875,2.1376123428344727,0.41206932067871094,-0.019935593008995056,-0.013797037303447723,0.15954667329788208,0.9868926405906677,1763403997.9939065
1763403997998591081,world,-3.3005740642547607,2.1376194953918457,0.4120699465274811,-0.019991951063275337,-0.013797327876091003,0.15954522788524628,0.9868918061256409,1763403997.9985912
1763403998008417690,world,-3.300565481185913,2.1375937461853027,0.4120769500732422,-0.020028449594974518,-0.013823197223246098,0.1595139503479004,0.986895740032196,1763403998.0084178
1763403998019531180,world,-3.300595998764038,2.1375668048858643,0.41207051277160645,-0.019896993413567543,-0.013728043995797634,0.15955927968025208,0.9868924021720886,1763403998.0195315
1763403998028224950,world,-3.300593137741089,2.1376025676727295,0.41205593943595886,-0.019981784746050835,-0.013804800808429718,0.1595630645751953,0.9868890047073364,1763403998.0282252
1763403998032921740,world,-3.30059552192688,2.1375820636749268,0.41205963492393494,-0.019946590065956116,-0.013781920075416565,0.15957263112068176,0.9868884682655334,1763403998.032922
1763403998041851707,world,-3.3006038665771484,2.1375606060028076,0.41204559803009033,-0.019928092136979103,-0.013770944438874722,0.15960727632045746,0.9868833422660828,1763403998.0418518
1763403998049515961,world,-3.3005621433258057,2.137612819671631,0.41203179955482483,-0.019797442480921745,-0.013901041820645332,0.15960903465747833,0.9868839383125305,1763403998.0495162
1763403998067797675,world,-3.3005921840667725,2.1375808715820312,0.4120579957962036,-0.019996684044599533,-0.013784184120595455,0.15955287218093872,0.9868905544281006,1763403998.067798
1763403998070072425,world,-3.3005881309509277,2.137598752975464,0.41206005215644836,-0.019967444241046906,-0.013761495240032673,0.1595790684223175,0.9868872761726379,1763403998.0700724
1763403998095657358,world,-3.3005990982055664,2.137573480606079,0.412061870098114,-0.019942790269851685,-0.013748864643275738,0.15958517789840698,0.9868869185447693,1763403998.0956576
1763403998098471597,world,-3.300564765930176,2.137582302093506,0.4120628237724304,-0.019936997443437576,-0.01379725057631731,0.15952223539352417,0.9868965744972229,1763403998.0984719
1763403998100502982,world,-3.3005661964416504,2.137589693069458,0.4120790660381317,-0.019994599744677544,-0.01381985004991293,0.1595343053340912,0.9868931770324707,1763403998.1005032
1763403998101444333,world,-3.300586462020874,2.1375813484191895,0.4120708107948303,-0.019946623593568802,-0.013798330910503864,0.15959112346172333,0.9868851900100708,1763403998.1014445
1763403998106721179,world,-3.3005781173706055,2.1376094818115234,0.4120734632015228,-0.020143361762166023,-0.01374091301113367,0.15960465371608734,0.986879825592041,1763403998.1067214
1763403998118409485,world,-3.3005893230438232,2.1375701427459717,0.41207656264305115,-0.01992299221456051,-0.013754019513726234,0.1595853865146637,0.9868872761726379,1763403998.1184096
1763403998139109872,world,-3.300586462020874,2.1375937461853027,0.4120752811431885,-0.019972680136561394,-0.013775873929262161,0.1595865935087204,0.9868857860565186,1763403998.13911
1763403998147171497,world,-3.3006017208099365,2.137578248977661,0.4120694696903229,-0.019924191758036613,-0.013740318827331066,0.15961036086082458,0.9868833422660828,1763403998.1471717
1763403998149936957,world,-3.3005974292755127,2.137593984603882,0.4120613634586334,-0.019937006756663322,-0.013778956606984138,0.15960517525672913,0.9868834614753723,1763403998.149937
1763403998160044297,world,-3.3005926609039307,2.137568473815918,0.4120633006095886,-0.01993689313530922,-0.013783282600343227,0.15956218540668488,0.9868903160095215,1763403998.1600444
1763403998166129834,world,-3.3006057739257812,2.13755464553833,0.412043958902359,-0.019982321187853813,-0.013762006536126137,0.15957416594028473,0.9868877530097961,1763403998.16613
1763403998174941982,world,-3.300572156906128,2.1375980377197266,0.41206157207489014,-0.019962236285209656,-0.01378448773175478,0.15953297913074493,0.9868944883346558,1763403998.174942
1763403998186332934,world,-3.300593137741089,2.137575149536133,0.4120481610298157,-0.01998540759086609,-0.01379436906427145,0.1595498025417328,0.9868912100791931,1763403998.186333
1763403998191262392,world,-3.3005642890930176,2.1375479698181152,0.4120449423789978,-0.019966501742601395,-0.013764852657914162,0.15952736139297485,0.9868956208229065,1763403998.1912625
1763403998199575103,world,-3.3005714416503906,2.137589693069458,0.41205859184265137,-0.019980797544121742,-0.013742974027991295,0.15955567359924316,0.9868910908699036,1763403998.1995752
1763403998221523514,world,-3.300577402114868,2.137580156326294,0.4120640158653259,-0.019961772486567497,-0.013775668106973171,0.15956895053386688,0.9868888854980469,1763403998.2215235
1763403998246381490,world,-3.3005495071411133,2.137617349624634,0.4120689630508423,-0.019995369017124176,-0.013798914849758148,0.15955916047096252,0.9868893623352051,1763403998.2463818
1763403998247125472,world,-3.3005306720733643,2.137612819671631,0.4121049642562866,-0.02006111666560173,-0.01383406762033701,0.15952318906784058,0.9868934154510498,1763403998.2471256
1763403998254644360,world,-3.3005402088165283,2.137627363204956,0.4120838940143585,-0.02007421851158142,-0.013833957724273205,0.1595495492219925,0.9868888854980469,1763403998.2546446
1763403998263464579,world,-3.300563097000122,2.1375958919525146,0.4120792746543884,-0.020022554323077202,-0.013768430799245834,0.15952615439891815,0.9868946075439453,1763403998.263465
1763403998273260290,world,-3.300551652908325,2.137615442276001,0.4120553731918335,-0.020013343542814255,-0.01383572444319725,0.15953169763088226,0.9868929982185364,1763403998.2732604
1763403998275287946,world,-3.3005716800689697,2.137587547302246,0.4120504558086395,-0.020004060119390488,-0.01378091610968113,0.15954773128032684,0.9868913292884827,1763403998.275288
1763403998286230748,world,-3.300544261932373,2.1376185417175293,0.41206926107406616,-0.019995326176285744,-0.01377956010401249,0.15950679779052734,0.9868981838226318,1763403998.2862308
1763403998297073170,world,-3.3005685806274414,2.1375882625579834,0.41208770871162415,-0.020160982385277748,-0.01368703879415989,0.15956586599349976,0.9868865609169006,1763403998.2970734
1763403998302982994,world,-3.3005831241607666,2.1375560760498047,0.412061482667923,-0.019968627020716667,-0.013764021918177605,0.15957699716091156,0.986887514591217,1763403998.302983
1763403998306732555,world,-3.3005616664886475,2.1375975608825684,0.4120555818080902,-0.02004602737724781,-0.01379464939236641,0.15956667065620422,0.9868872761726379,1763403998.3067327
1763403998316878895,world,-3.3005685806274414,2.1375699043273926,0.412068247795105,-0.020016411319375038,-0.013785021379590034,0.15958240628242493,0.9868854284286499,1763403998.316879
1763403998324887264,world,-3.300555467605591,2.137603759765625,0.41207078099250793,-0.020014505833387375,-0.013776618987321854,0.15955622494220734,0.9868898391723633,1763403998.3248875
1763403998332133873,world,-3.3005688190460205,2.137582778930664,0.4120657742023468,-0.019994189962744713,-0.013758615590631962,0.1595844030380249,0.9868859052658081,1763403998.332134
1763403998343723730,world,-3.3005549907684326,2.1375949382781982,0.4120715856552124,-0.0199927669018507,-0.013779401779174805,0.15954875946044922,0.9868914484977722,1763403998.3437238
1763403998352083925,world,-3.30057692527771,2.137573480606079,0.41209331154823303,-0.020070908591151237,-0.013715408742427826,0.15961062908172607,0.9868806600570679,1763403998.3520842
1763403998372724900,world,-3.3005661964416504,2.1376075744628906,0.4120731055736542,-0.019994303584098816,-0.013780954293906689,0.15959030389785767,0.986884593963623,1763403998.372725
1763403998377285591,world,-3.3005523681640625,2.1376280784606934,0.4120821952819824,-0.0200149305164814,-0.013829349540174007,0.15955998003482819,0.9868884682655334,1763403998.3772857
1763403998383276828,world,-3.300572156906128,2.1375861167907715,0.4120800793170929,-0.019979696720838547,-0.0137629434466362,0.15956605970859528,0.986889123916626,1763403998.383277
1763403998391121527,world,-3.3005666732788086,2.137585163116455,0.41205763816833496,-0.01997103914618492,-0.013751240447163582,0.1595475673675537,0.9868924021720886,1763403998.3911216
1763403998399345806,world,-3.300555467605591,2.137611150741577,0.41205936670303345,-0.020000247284770012,-0.013826694339513779,0.15952168405056,0.986894965171814,1763403998.399346
1763403998412807870,world,-3.3005993366241455,2.1375842094421387,0.41206175088882446,-0.019972434267401695,-0.013759593479335308,0.15956252813339233,0.9868898391723633,1763403998.412808
1763403998416914263,world,-3.3005921840667725,2.1375551223754883,0.41206374764442444,-0.0200881976634264,-0.013714815489947796,0.15959087014198303,0.9868835806846619,1763403998.4169142
1763403998424085878,world,-3.3005690574645996,2.137592077255249,0.41207751631736755,-0.019987987354397774,-0.013747159391641617,0.15953733026981354,0.9868937730789185,1763403998.4240859
1763403998433507669,world,-3.300527572631836,2.137632369995117,0.41206786036491394,-0.02002444677054882,-0.013837325386703014,0.15951713919639587,0.9868950843811035,1763403998.4335077
1763403998444612281,world,-3.300562620162964,2.1376099586486816,0.41208991408348083,-0.019994374364614487,-0.013738512992858887,0.15954254567623138,0.9868929982185364,1763403998.4446125
1763403998451078649,world,-3.3005876541137695,2.137572765350342,0.4120599031448364,-0.01999477483332157,-0.013743376359343529,0.15957841277122498,0.9868870377540588,1763403998.4510787
1763403998461119432,world,-3.300591468811035,2.1375672817230225,0.4120478332042694,-0.019950611516833305,-0.013739926740527153,0.15956760942935944,0.9868897199630737,1763403998.4611197
1763403998467423380,world,-3.3005964756011963,2.1375598907470703,0.4120442569255829,-0.019882643595337868,-0.013723082840442657,0.15957418084144592,0.9868903160095215,1763403998.4674237
1763403998481438859,world,-3.3005940914154053,2.137594699859619,0.4120672941207886,-0.019921177998185158,-0.01375857088714838,0.15958188474178314,0.9868877530097961,1763403998.481439
1763403998487149736,world,-3.3006033897399902,2.1375679969787598,0.41208741068840027,-0.020120516419410706,-0.01373409666121006,0.15962564945220947,0.9868769645690918,1763403998.48715
1763403998498360826,world,-3.3006162643432617,2.1375954151153564,0.4120856821537018,-0.020243993028998375,-0.013738521374762058,0.15949340164661407,0.9868958592414856,1763403998.4983609
1763403998507016017,world,-3.300565719604492,2.1376051902770996,0.4120635688304901,-0.01997097209095955,-0.0137645173817873,0.15954823791980743,0.9868921637535095,1763403998.507016
1763403998508380948,world,-3.3005642890930176,2.1376118659973145,0.41205739974975586,-0.020052511245012283,-0.013873551972210407,0.15951146185398102,0.986894965171814,1763403998.5083811
1763403998517890708,world,-3.300583600997925,2.137577533721924,0.4120735824108124,-0.019953487440943718,-0.01377016119658947,0.15954738855361938,0.9868925213813782,1763403998.517891
1763403998526166433,world,-3.3005919456481934,2.1375644207000732,0.41204532980918884,-0.019970206543803215,-0.013774418272078037,0.1595485657453537,0.9868919253349304,1763403998.5261667
1763403998548934519,world,-3.3006107807159424,2.13753604888916,0.41204115748405457,-0.019875910133123398,-0.01369008794426918,0.15957382321357727,0.986890971660614,1763403998.5489345
1763403998549871453,world,-3.300598621368408,2.1375327110290527,0.41206198930740356,-0.020017599686980247,-0.013632829301059246,0.1596052348613739,0.986883819103241,1763403998.5498714
1763403998550747954,world,-3.300603151321411,2.137540578842163,0.41204899549484253,-0.019894782453775406,-0.013699994422495365,0.1595911979675293,0.9868876338005066,1763403998.550748
1763403998566746191,world,-3.3006114959716797,2.1375443935394287,0.4120517373085022,-0.019927475601434708,-0.013729753904044628,0.1596001535654068,0.9868850708007812,1763403998.5667462
1763403998567326955,world,-3.30057692527771,2.1376030445098877,0.41205891966819763,-0.020040681585669518,-0.01380136888474226,0.15957097709178925,0.9868865609169006,1763403998.567327
1763403998593860339,world,-3.3005568981170654,2.137599229812622,0.41207587718963623,-0.020045051351189613,-0.013781952671706676,0.1594994068145752,0.9868983030319214,1763403998.5938604
1763403998595421256,world,-3.300577402114868,2.137578248977661,0.41206157207489014,-0.019986286759376526,-0.013759400695562363,0.1595446914434433,0.9868925213813782,1763403998.5954213
1763403998596431213,world,-3.3005833625793457,2.1375458240509033,0.4120872914791107,-0.020030511543154716,-0.013615272007882595,0.15958237648010254,0.986887514591217,1763403998.5964313
1763403998601848009,world,-3.300567865371704,2.1375904083251953,0.4120662808418274,-0.019972188398241997,-0.013758724555373192,0.1595575213432312,0.9868906736373901,1763403998.6018481
1763403998608980008,world,-3.300586223602295,2.1375861167907715,0.41206517815589905,-0.01994541846215725,-0.013741559349000454,0.15957842767238617,0.9868881106376648,1763403998.6089802
1763403998616561914,world,-3.3005759716033936,2.1375980377197266,0.4120786786079407,-0.020113779231905937,-0.013724046759307384,0.1595829874277115,0.9868842363357544,1763403998.6165621
1763403998634671093,world,-3.30059814453125,2.1375796794891357,0.41206449270248413,-0.019946401938796043,-0.01379398163408041,0.15955257415771484,0.9868915677070618,1763403998.6346712
1763403998636693215,world,-3.3005995750427246,2.1375834941864014,0.4120771288871765,-0.020125307142734528,-0.013734819367527962,0.15960022807121277,0.9868810176849365,1763403998.6366932
1763403998641734252,world,-3.3005857467651367,2.137566566467285,0.41207078099250793,-0.019966909661889076,-0.013772619888186455,0.1595621109008789,0.9868898391723633,1763403998.6417344
1763403998654179290,world,-3.30060076713562,2.137547016143799,0.41205450892448425,-0.019951077178120613,-0.013733895495533943,0.15956518054008484,0.9868901968002319,1763403998.6541793
1763403998703755645,world,-3.300577163696289,2.137592315673828,0.4120561480522156,-0.019957784563302994,-0.013757514767348766,0.1595553755760193,0.9868913292884827,1763403998.7037556
1763403998715892278,world,-3.3005900382995605,2.137578248977661,0.4120599031448364,-0.02000325731933117,-0.013781774789094925,0.15955421328544617,0.9868903160095215,1763403998.7158923
1763403998717143258,world,-3.300590991973877,2.137563705444336,0.41206249594688416,-0.019965898245573044,-0.013742721639573574,0.15955249965190887,0.9868918061256409,1763403998.7171433
1763403998718202408,world,-3.300574779510498,2.137620687484741,0.4120677709579468,-0.019974911585450172,-0.013757115229964256,0.15955276787281036,0.9868914484977722,1763403998.7182026
1763403998720443565,world,-3.300589084625244,2.1375985145568848,0.4120599329471588,-0.02000879868865013,-0.013772510923445225,0.15955109894275665,0.9868908524513245,1763403998.7204437
1763403998723026644,world,-3.3005897998809814,2.137582540512085,0.41207459568977356,-0.019996007904410362,-0.013816206716001034,0.15956178307533264,0.9868887662887573,1763403998.7230268
1763403998725119832,world,-3.3005881309509277,2.137573003768921,0.412061482667923,-0.01998787187039852,-0.013775601051747799,0.159563809633255,0.986889123916626,1763403998.7251198
1763403998736232173,world,-3.300595760345459,2.1375601291656494,0.4120563566684723,-0.019966665655374527,-0.013747558929026127,0.15958146750926971,0.9868870377540588,1763403998.7362323
1763403998741337400,world,-3.3005752563476562,2.1376144886016846,0.4120524823665619,-0.019993096590042114,-0.013755595311522484,0.15954753756523132,0.9868919253349304,1763403998.7413375
1763403998758894966,world,-3.3005988597869873,2.1375789642333984,0.4120759069919586,-0.01996060460805893,-0.013805112801492214,0.15956240892410278,0.9868894815444946,1763403998.758895
1763403998761122814,world,-3.3005921840667725,2.137572765350342,0.4120587110519409,-0.019967641681432724,-0.013763540424406528,0.15955062210559845,0.9868918061256409,1763403998.761123
1763403998787672918,world,-3.300612211227417,2.137551784515381,0.41203975677490234,-0.019940711557865143,-0.013757104985415936,0.15959258377552032,0.986885666847229,1763403998.787673
1763403998790228859,world,-3.3005924224853516,2.137544631958008,0.41204535961151123,-0.0199100524187088,-0.013713924214243889,0.1595582365989685,0.9868925213813782,1763403998.7902288
1763403998831939731,world,-3.300600051879883,2.137564182281494,0.41205260157585144,-0.01996137760579586,-0.013732546009123325,0.15956304967403412,0.986890435218811,1763403998.83194
